sample_id,patch_name,image_path,mask_path,fov_path,patch_y,patch_x,patch_size,stride,fov_ratio,vessel_area,skeleton_len,junction_count,endpoint_count,component_count,endpoint_eff,sci_raw,sci_stable,sci_base,topo_density,sci_topo,sci_raw_norm,sci_stable_norm,sci_base_norm,topo_density_norm,sci_topo_norm,sci_area_trend,sci_res,sci_res_norm,sci_fov_trend,sci_res2,sci_res2_norm
21,21_y128_x384.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,128,384,128,64,0.966431,806,433,4,17,6,5,0.5372208370071857,0.42997613478659136,0.42997613478659136,0.030600461187056324,0.45629107083438647,0.5994549989700317,0.645749568939209,0.645749568939209,0.5177832841873169,0.6471719741821289,0.4399424195289612,0.016348659992218018,0.5647563934326172,-0.007313627749681473,0.02366228774189949,0.5694952011108398
21,21_y192_x0.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,0,128,64,0.875671,3411,766,26,18,1,16,0.22456757483269546,0.20258778154090074,0.20258778154090074,0.04125326316901746,0.21930259567436913,0.06180188059806824,0.07479414343833923,0.07479414343833923,0.8076988458633423,0.08710028976202011,0.22024722397327423,-0.0009446293115615845,0.516357421875,-0.044638749212026596,0.04369411990046501,0.62925124168396
21,21_y192_x64.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,64,128,64,1.0,2568,654,13,16,5,6,0.25467289620454475,0.22687489813664918,0.22687489813664918,0.03226299644857804,0.2415142262023576,0.1135723665356636,0.1357773244380951,0.1357773244380951,0.5630290508270264,0.1395927220582962,0.26349076628685,-0.021976545453071594,0.4574950933456421,0.017021436244249344,-0.03899798169732094,0.3825763165950775
21,21_y192_x128.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,128,128,64,1.0,1311,529,5,20,7,6,0.40350876885195447,0.338975364646349,0.338975364646349,0.03043478203336896,0.35960864732173575,0.3695175051689148,0.41725337505340576,0.41725337505340576,0.5132743120193481,0.4186836779117584,0.3658866584300995,-0.006278008222579956,0.5014308094978333,0.017021436244249344,-0.0232994444668293,0.42940589785575867
21,21_y192_x192.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,192,128,64,1.0,1070,455,4,22,10,2,0.4252336408856669,0.3543357587971428,0.3543357587971428,0.03999999912087914,0.38268261887790633,0.4068765640258789,0.4558221697807312,0.4558221697807312,0.7735912799835205,0.4732140898704529,0.3968142867088318,-0.014131665229797363,0.47945067286491394,0.017021436244249344,-0.031153101474046707,0.4059780240058899
21,21_y192_x256.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,256,128,64,1.0,791,364,4,17,7,3,0.4601769853327815,0.37855765120402374,0.37855765120402374,0.03859890003849176,0.4077814690792844,0.46696674823760986,0.5166415572166443,0.5166415572166443,0.7354604005813599,0.532529890537262,0.44280147552490234,-0.03501999378204346,0.4209901988506317,0.017021436244249344,-0.0520414300262928,0.34366703033447266
21,21_y192_x320.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,320,128,64,1.0,717,424,5,16,6,4,0.5913528508876869,0.4645845040796958,0.4645845040796958,0.03278301809474014,0.4950454684872569,0.6925429701805115,0.7326486706733704,0.7326486706733704,0.5771813988685608,0.7387596964836121,0.45774897933006287,0.03729650378227234,0.6233834624290466,0.017021436244249344,0.020275067538022995,0.5593909621238708
21,21_y192_x384.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,384,128,64,1.0,741,518,5,20,8,4,0.6990553212003331,0.5300724031957955,0.5300724031957955,0.03262548199564707,0.5646601384895031,0.8777531385421753,0.8970839977264404,0.8970839977264404,0.5728940963745117,0.9032790660858154,0.4527386724948883,0.11192145943641663,0.8322374224662781,0.017021436244249344,0.09490002691745758,0.7820011973381042
21,21_y192_x437.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,192,437,128,64,0.803406,650,448,7,12,5,2,0.6892307586272192,0.524273252902646,0.524273252902646,0.030580356460259903,0.5563381788153319,0.8608583211898804,0.8825228810310364,0.8825228810310364,0.5172361135482788,0.8836119174957275,0.47267642617225647,0.0836617648601532,0.7531465888023376,-0.0446348562836647,0.1282966136932373,0.8816248774528503
21,21_y256_x0.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,0,128,64,0.898499,2667,619,13,12,2,8,0.23209598713124863,0.20871677370888142,0.20871677370888142,0.027948303264163116,0.22038333308474845,0.07474808394908905,0.09018360078334808,0.09018360078334808,0.44560492038726807,0.08965437859296799,0.25772878527641296,-0.03734545409679413,0.41448190808296204,-0.039163198322057724,0.0018177442252635956,0.5043317675590515
21,21_y256_x64.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,64,128,64,1.0,2516,665,8,10,3,4,0.2643084250226215,0.23452527309791563,0.23452527309791563,0.01864661626095314,0.24327147863981974,0.13014209270477295,0.15498684346675873,0.15498684346675873,0.19245994091033936,0.14374564588069916,0.2666068375110626,-0.023335352540016174,0.4536921977996826,0.017021436244249344,-0.04035678878426552,0.37852293252944946
21,21_y256_x128.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,128,128,64,1.0,1074,479,3,19,8,3,0.4459962714525487,0.3687985452080402,0.3687985452080402,0.030375782246852147,0.39120363381243073,0.44258102774620056,0.49213719367980957,0.49213719367980957,0.5116686224937439,0.49335169792175293,0.3962462246417999,-0.005042582750320435,0.5048884153366089,0.017021436244249344,-0.02206401899456978,0.4330912232398987
21,21_y256_x192.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,192,128,64,1.0,772,453,3,25,12,1,0.5867875571659643,0.46171156816394865,0.46171156816394865,0.043818983580154895,0.502175031412236,0.6846923232078552,0.7254348993301392,0.7254348993301392,0.877524733543396,0.755608856678009,0.4465016722679138,0.05567336082458496,0.6748149991035461,0.017021436244249344,0.03865192458033562,0.6142100691795349
21,21_y256_x256.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,256,128,64,1.0,779,447,4,22,8,6,0.5738125728650504,0.45350106594504486,0.45350106594504486,0.0371364644935914,0.4871839184115929,0.662379801273346,0.7048189640045166,0.7048189640045166,0.6956602931022644,0.7201806306838989,0.4451279640197754,0.04205596446990967,0.6367037892341614,0.017021436244249344,0.025034528225660324,0.5735886693000793
21,21_y256_x320.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,320,128,64,1.0,909,520,7,21,7,7,0.5720571994273136,0.4523850797491892,0.4523850797491892,0.035480768548446756,0.4844870203678924,0.6593612432479858,0.7020168304443359,0.7020168304443359,0.6506005525588989,0.7138070464134216,0.42163801193237305,0.0628490149974823,0.6948976516723633,0.017021436244249344,0.045827578753232956,0.6356154680252075
21,21_y256_x384.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,384,128,64,1.0,843,594,6,24,10,4,0.7046263261610163,0.5333459231737155,0.5333459231737155,0.035185184592842006,0.5708776726911294,0.8873332738876343,0.9053036570549011,0.9053036570549011,0.6425563097000122,0.9179728627204895,0.4331112504005432,0.13776642084121704,0.9045700430870056,0.017021436244249344,0.120744988322258,0.859097957611084
21,21_y256_x437.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,256,437,128,64,0.826477,560,463,5,25,11,3,0.826785699521684,0.60255797414046,0.60255797414046,0.04546436186902027,0.6573478017072312,1.0,1.0,1.0,0.9223036766052246,1.0,0.49534928798675537,0.16199851036071777,0.972388744354248,-0.04749953746795654,0.20949804782867432,1.0
21,21_y320_x64.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,320,64,128,64,1.0,2388,575,11,12,4,4,0.24078726867342012,0.21574607224842562,0.21574607224842562,0.02939130383667298,0.22842818897047018,0.08969401568174362,0.10783364623785019,0.10783364623785019,0.4848760962486267,0.10866667330265045,0.2745601534843445,-0.04613196849822998,0.38989096879959106,0.017021436244249344,-0.06315340101718903,0.31051942706108093
21,21_y320_x128.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,320,128,128,64,1.0,2160,584,10,11,3,5,0.2703703691186557,0.23930848718225042,0.23930848718225042,0.025256848882588206,0.2513968437764162,0.14056648313999176,0.16699714958667755,0.16699714958667755,0.3723570704460144,0.16294817626476288,0.2898447513580322,-0.03844791650772095,0.41139644384384155,0.017021436244249344,-0.05546935275197029,0.3334413766860962
21,21_y320_x192.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,320,192,128,64,1.0,1558,586,7,14,4,6,0.3761232325024183,0.31927029400569296,0.31927029400569296,0.023208190730235653,0.334089665761258,0.3224240243434906,0.3677753508090973,0.3677753508090973,0.31660300493240356,0.35837501287460327,0.3396018147468567,-0.005512148141860962,0.5035742521286011,0.017021436244249344,-0.022533584386110306,0.4316904842853546
21,21_y320_x256.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,320,256,128,64,1.0,1598,650,7,15,3,9,0.406758445514653,0.34128808287793805,0.34128808287793805,0.02023076891952663,0.3550971235573217,0.3751057982444763,0.42306044697761536,0.42306044697761536,0.23557256162166595,0.40802162885665894,0.3357413709163666,0.019355744123458862,0.573172390460968,0.017021436244249344,0.0023343078792095184,0.5058727264404297
21,21_y320_x320.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,320,320,128,64,1.0,1471,650,9,25,8,9,0.4418762716391824,0.36594523187990563,0.36594523187990563,0.03484615331005918,0.3914487991862503,0.4354960024356842,0.48497268557548523,0.48497268557548523,0.6333295702934265,0.4939310550689697,0.3483520448207855,0.04309675097465515,0.6396166682243347,0.017021436244249344,0.026075314730405807,0.5766934156417847
21,21_y320_x384.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,320,384,128,64,0.99469,882,578,9,19,5,9,0.6553287907559094,0.5039996542070374,0.5039996542070374,0.03140138353976845,0.535652227098369,0.802558958530426,0.8316172957420349,0.8316172957420349,0.5395803451538086,0.8347250819206238,0.42622771859169006,0.10942450165748596,0.8252491354942322,0.012793491594493389,0.0966310128569603,0.7871647477149963
21,21_y384_x64.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,384,64,128,64,0.92749,1292,429,11,12,2,8,0.3320433410832559,0.2867141099396294,0.2867141099396294,0.03566433483299919,0.307165045976094,0.2466222196817398,0.2860291600227356,0.2860291600227356,0.6555963754653931,0.29474446177482605,0.3681095540523529,-0.06094449758529663,0.3484349250793457,-0.028419185429811478,-0.03252531215548515,0.40188461542129517
21,21_y384_x128.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,384,128,128,64,1.0,2470,624,16,13,1,11,0.2526315779245685,0.22524660069446759,0.22524660069446759,0.03181089692610742,0.23957719348976314,0.11006204038858414,0.13168875873088837,0.13168875873088837,0.5507252812385559,0.13501496613025665,0.26941752433776855,-0.029840335249900818,0.4354865849018097,0.017021436244249344,-0.04686177149415016,0.3591182231903076
21,21_y384_x192.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,384,192,128,64,1.0,2476,644,12,11,2,7,0.2600969294826457,0.23118864616539733,0.23118864616539733,0.024767080360759624,0.24264038172154456,0.12289982289075851,0.14660879969596863,0.14660879969596863,0.35902807116508484,0.14225414395332336,0.26904794573783875,-0.026407569646835327,0.44509392976760864,0.017021436244249344,-0.04342900589108467,0.3693583607673645
21,21_y384_x256.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,384,256,128,64,1.0,2017,650,9,17,4,9,0.3222607817438732,0.27934298501947563,0.27934298501947563,0.025615384221301784,0.2936539408010741,0.22979964315891266,0.26752081513404846,0.26752081513404846,0.3821146488189697,0.2628138065338135,0.3002775013446808,-0.006623566150665283,0.5004637241363525,0.017021436244249344,-0.023645002394914627,0.4283750653266907
21,21_y384_x320.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,384,320,128,64,0.998901,1922,632,12,21,5,11,0.3288241398084072,0.28429444577476,0.28429444577476,0.03457278426308885,0.30395214685669036,0.24108630418777466,0.27995359897613525,0.27995359897613525,0.6258898377418518,0.2871514558792114,0.30762550234794617,-0.003673344850540161,0.5087205171585083,0.0161347184330225,-0.01980806328356266,0.4398208260536194
21,21_y384_x384.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,384,384,128,64,0.848389,1459,523,11,11,1,9,0.3584646993936621,0.3063551645585468,0.3063551645585468,0.02705544881347134,0.3229323175054595,0.292057603597641,0.3353464603424072,0.3353464603424072,0.42130589485168457,0.33200696110725403,0.3495993912220001,-0.026667088270187378,0.4443676173686981,-0.04773351922631264,0.02106643095612526,0.5617516040802002
21,21_y448_x192.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,448,192,128,64,0.901001,2289,612,12,12,1,10,0.267365660693029,0.23694046324720452,0.23694046324720452,0.025326796971784367,0.24894234926132952,0.1353994607925415,0.1610511839389801,0.1610511839389801,0.3742607533931732,0.15714751183986664,0.2810094654560089,-0.03206712007522583,0.4292544722557068,-0.03840317949652672,0.006336059421300888,0.5178101658821106
21,21_y448_x256.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,448,256,128,64,0.881836,2019,585,8,17,5,7,0.28974739826771967,0.2544463839029211,0.2544463839029211,0.02811965763898021,0.26875627430857446,0.17388811707496643,0.20500729978084564,0.20500729978084564,0.45026829838752747,0.20397348701953888,0.3001265525817871,-0.03137028217315674,0.4312047064304352,-0.043419186025857925,0.012048903852701187,0.5348518490791321
21,21_y456_x192.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,456,192,128,64,0.838501,1915,548,8,12,2,8,0.28616187840124346,0.2516624953439488,0.2516624953439488,0.02244525506486761,0.2629597531404608,0.16772229969501495,0.19801713526248932,0.19801713526248932,0.29583972692489624,0.19027464091777802,0.30818119645118713,-0.04522144794464111,0.39243924617767334,-0.04792789742350578,0.00270644947886467,0.5069828629493713
21,21_y456_x256.png,C:\Users\zhang\Desktop\vessel\images\21_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\21_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\21_training_mask.gif,456,256,128,64,0.819336,1694,520,8,13,3,7,0.3069657596991396,0.2677082366701066,0.2677082366701066,0.025865384117973386,0.2815569894161419,0.20349764823913574,0.23830683529376984,0.23830683529376984,0.38891834020614624,0.23422525823116302,0.326856791973114,-0.045299798250198364,0.39221999049186707,-0.04689985513687134,0.0016000568866729736,0.5036824345588684
22,22_y64_x64.png,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,64,64,128,64,0.817383,1404,449,7,13,3,7,0.31980056752278796,0.2774806399737503,0.2774806399737503,0.027728284460394558,0.2928687642086392,0.225568950176239,0.26284459233283997,0.26284459233283997,0.4396170973777771,0.2609582245349884,0.3554507791996002,-0.06258201599121094,0.3438519835472107,-0.046691037714481354,-0.015890978276729584,0.4515056908130646
22,22_y64_x128.png,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,64,128,128,64,0.98822,2186,782,18,17,2,13,0.35773101391705847,0.305814934345494,0.305814934345494,0.030754475310045076,0.3246252900410371,0.2907959222793579,0.3339899182319641,0.3339899182319641,0.5219747424125671,0.3360079526901245,0.2880222797393799,0.03660300374031067,0.6214425563812256,0.00783419981598854,0.02876880392432213,0.5847282409667969
22,22_y64_x192.png,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,64,192,128,64,1.0,2402,817,19,18,3,12,0.34013322089869596,0.2927690276022368,0.2927690276022368,0.03206854305913656,0.3115463799383245,0.2605339288711548,0.30123260617256165,0.30123260617256165,0.5577370524406433,0.3050987720489502,0.2736697494983673,0.037876635789871216,0.6250070929527283,0.017021436244249344,0.020855199545621872,0.5611215233802795
22,22_y64_x256.png,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,64,256,128,64,1.0,2502,721,15,16,1,14,0.2881694632767008,0.25322218989447814,0.25322218989447814,0.02760055440221145,0.26720033555053746,0.17117466032505035,0.20193344354629517,0.20193344354629517,0.4361409544944763,0.2002963274717331,0.2674567997455597,-0.00025647878646850586,0.5182833671569824,0.017021436244249344,-0.01727791503071785,0.44736844301223755
22,22_y64_x320.png,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,64,320,128,64,0.976257,2713,729,19,14,1,12,0.26870622827605517,0.2379976633318841,0.2379976633318841,0.03182441657305327,0.2531459368944584,0.1377047598361969,0.1637057662010193,0.1637057662010193,0.5510931611061096,0.1670817881822586,0.25512388348579407,-0.00197795033454895,0.5134654641151428,-0.0007790917297825217,-0.0011988586047664285,0.49533310532569885
22,22_y128_x64.png,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,64,128,64,0.995056,2169,753,15,20,3,14,0.3471645903772955,0.29800208029566433,0.29800208029566433,0.030411686183111738,0.3161275717913968,0.2726254463195801,0.3143724799156189,0.3143724799156189,0.5126457810401917,0.3159254193305969,0.2892114222049713,0.026916146278381348,0.5943318009376526,0.013080323114991188,0.01383582316339016,0.54018235206604
